"base_value_zinbh","b_value_zinbh","w_value_zinbh","b_zinbh","w_zinbh","r_zinbh","m_zinbh","dist_w_zinbh","bic_zinbh"
7.97307426242068,1,0.15318555333662,1,1,0.128018943723607,0.0954661652837806,7.97307426242068,366.844261914103
4.67140300096901,1,0.16760790213246,1,1,0.0812580152823062,0.11393935433747,4.67140300096901,386.172115428858
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
5.64928696566101,1,0.182291011634311,1,1,0.158620321807372,0.11330266188479,5.64928696566101,364.118658394472
3.43210508347189,1,0.180767536152376,1,1,0.0970790453599314,0.122503408487091,3.43210508347189,371.837270561469
NA,NA,NA,NA,NA,NA,NA,0,NA
3.82868706836382,1,0.175999247312171,1,1,0.140753360481069,0.120887581513594,3.82868706836382,333.651643757559
NA,NA,NA,NA,NA,NA,NA,0,NA
7.90970484690297,1,0.182840033724214,1,1,0.14560006860341,0.13522746403323,7.90970484690297,314.793299770515
NA,NA,NA,NA,NA,NA,NA,0,NA
6.94321754087008,1,0.190296099949584,1,1,0.155965228934784,0.120578423750812,6.94321754087008,337.856551634309
8.5757113737134,1,0.185174937294432,1,1,0.00890421552110907,0.119744030430719,8.5757113737134,386.052279701925
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
6.01306781824893,1,0.164933406285862,1,1,0.160750505336453,0.0865029815951862,6.01306781824893,372.394100939004
3.6568661025451,1,0.194587289292115,1,1,0.0117206639322436,0.103649012293924,3.6568661025451,393.144589906714
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,0,NA
11.2029848729344,0.0241344073898616,0.186890774855856,1,1,0.217931579749154,0.121689112380605,11.2029848729344,332.158110376036
